Date,Open,High,Low,Close,Adj Close,Volume
11/5/2018,574,583.599976,567.5,577.450012,548.521606,4535856
11/6/2018,579.599976,584.400024,570,575.75,546.906738,3910274
11/7/2018,581,582.25,579,580.25,551.181335,413871
11/9/2018,579.349976,579.349976,568.450012,572.200012,543.534607,4348716
11/12/2018,573.549988,589.700012,572.150024,582.849976,553.651062,8120996
11/13/2018,583,591.5,579.099976,589.200012,559.682922,7626487
11/14/2018,605,610.599976,584.299988,589.099976,559.587952,21649289
11/15/2018,590.299988,596.900024,581.450012,589.349976,559.825439,6389521
11/16/2018,590,591,569.549988,574.099976,545.339417,7456927
11/19/2018,577.450012,583.799988,574,582.400024,553.223633,4889287
11/20/2018,577,578,562,563.299988,535.080444,7636368
11/21/2018,562,562,550,551.400024,523.776611,11242898
11/22/2018,552,553.599976,538.150024,539.650024,512.615295,8541612
11/26/2018,544,544,521.650024,530.700012,504.113586,10003787
11/27/2018,529.700012,529.900024,512.5,522.299988,496.134399,15790907
11/28/2018,522.299988,528.900024,518.650024,523.950012,497.701752,11352466
11/29/2018,532,538.849976,529.150024,533.549988,506.820831,13929332
11/30/2018,535,536.799988,525.5,529.5,502.973694,7854071
12/3/2018,541.200012,552.700012,535.75,538.099976,511.142883,12092365
12/4/2018,532.700012,540.5,532.150024,538.200012,511.237885,6153810
12/5/2018,533,533,515,517.700012,491.764893,7078082
12/6/2018,513.25,521.700012,501,510.200012,484.640625,12966714
12/7/2018,510.700012,514.900024,503.200012,509.299988,483.785675,8252927
12/10/2018,499.399994,509.5,497,502.850006,477.658813,5414705
12/11/2018,495.600006,503.700012,486.149994,500.75,475.664001,11242572
12/12/2018,506,522.5,505.5,520.25,494.187103,8141983
12/13/2018,528.049988,528.049988,508,512.25,486.587891,6810095
12/14/2018,511,517.799988,506.5,513.549988,487.822754,5155980
12/17/2018,518,525.25,516.400024,524,497.749268,4804854
12/18/2018,523,528.400024,519.599976,527,500.598969,5673527
12/19/2018,527.900024,532.450012,524.599976,527.400024,500.978973,4928043
12/20/2018,520,527,520,523.349976,497.131775,3517335
12/21/2018,524.150024,532,518.299988,520.200012,494.139648,5969670
12/24/2018,518,520.700012,512,513.700012,487.965271,4329440
12/26/2018,509,517.299988,504.399994,513.450012,487.727814,4953741
12/27/2018,518,519.799988,504.950012,506.5,481.125946,5016931
12/28/2018,508.200012,516.450012,508.049988,512.849976,487.157806,6307408
12/31/2018,520,525,516.200012,521.049988,494.947021,7965812
1/1/2019,524,524.5,513.549988,515.75,489.912567,4128173
1/2/2019,506,506.799988,492,493.649994,468.919678,11747350
1/3/2019,493,493.149994,480.25,481.25,457.1409,13532944
1/4/2019,481,492.850006,479.549988,487.649994,463.220276,10480072
1/7/2019,495.399994,501,483.899994,485.5,461.177979,8406787
1/8/2019,485.649994,493.350006,483.799988,491.350006,466.734924,6269706
1/9/2019,488.950012,497.299988,475.25,479.200012,455.193604,12696660
1/10/2019,480,484.149994,477.5,480.399994,456.333466,7081000
1/11/2019,483.950012,484.25,472,474.200012,450.444092,7540824
1/14/2019,474.200012,474.399994,466.799988,470.850006,447.261902,5889917
1/15/2019,473,476.5,469,475.049988,451.251495,7603181
1/16/2019,476.100006,479.899994,472.700012,474.549988,450.77652,5280293
1/17/2019,476.299988,478.25,470.5,473.149994,449.446686,4281935
1/18/2019,473.549988,477.700012,468,470.649994,447.07193,4914849
1/21/2019,473,477.5,470.100006,471.700012,448.069336,4613690
1/22/2019,470.700012,470.700012,455,456.549988,433.678284,8957766
1/23/2019,457,467.850006,457,464.600006,441.325012,7259386
1/24/2019,464.5,464.5,457.200012,460.75,437.667877,4790846
1/25/2019,462.200012,465.799988,451.200012,452.899994,430.211121,4157967
1/28/2019,452.899994,453.950012,443.299988,445.700012,423.371826,4335147
1/29/2019,444,452.149994,441.350006,443.799988,421.566986,5225724
1/30/2019,446.700012,471.399994,446.700012,467.450012,444.032227,10857925
1/31/2019,472.049988,478.899994,467.649994,476.700012,452.818848,9243729
2/1/2019,477,482,470,474.700012,450.919037,5015994
2/4/2019,474.899994,478.600006,452,476.049988,452.201385,10972029
2/5/2019,477,477,459.450012,464.700012,441.420013,7281927
2/6/2019,466,486.700012,463.799988,485.100006,460.798004,10999265
2/7/2019,483.450012,491.399994,478.100006,489.049988,464.55014,7857338
2/8/2019,483,487.75,465.950012,468.75,445.26712,8414514
2/11/2019,475,487,460.299988,480.700012,456.618439,23262314
2/12/2019,478.399994,497.200012,476.700012,487.399994,462.982788,18836111
2/14/2019,482,486.350006,475.399994,482.549988,458.375763,6185042
2/15/2019,483,483.399994,462.649994,467.5,444.079712,7499240
2/18/2019,468.899994,477,464.399994,465.549988,442.227386,6253514
2/19/2019,465.399994,480.600006,465.399994,470.950012,447.356903,8224545
2/20/2019,472.5,493.850006,472.5,491.149994,466.544922,15487251
2/21/2019,492.549988,502.899994,490.350006,498.850006,473.859192,11782714
2/22/2019,497,504,492.100006,502.299988,477.136322,10005723
2/25/2019,504,509.5,498.25,505.100006,479.796082,10357604
2/26/2019,498,508.600006,491.700012,503.600006,478.371246,9856299
2/27/2019,507,512.299988,497.950012,507.100006,481.695892,9444346
2/28/2019,506.600006,511,498.299988,500.450012,475.379059,7485418
3/1/2019,503.5,509.700012,502,507.600006,482.170837,6672569
3/5/2019,508.399994,522.900024,505.200012,521.75,495.611969,9118037
3/6/2019,522.900024,525.349976,515.450012,520.849976,494.757019,6311227
3/7/2019,519.849976,523.200012,513.549988,521.150024,495.042053,6153631
3/8/2019,516.799988,518.599976,506.299988,507.850006,482.408325,6504847
3/11/2019,510,522.400024,509.5,520.650024,494.567108,5908275
3/12/2019,524.400024,530.5,521,525.150024,498.841675,8298275
3/13/2019,525,525,512.599976,513.75,488.012756,6409153
3/14/2019,513.950012,521.799988,513.5,517.650024,491.717407,4496642
3/15/2019,518,520.950012,512.450012,515.450012,489.627594,4233938
3/18/2019,519.5,526.75,515.25,525.200012,498.88916,6317605
3/19/2019,527.799988,531.900024,520.650024,527.5,501.073914,6329840
3/20/2019,526.049988,526.25,511.049988,513.599976,487.870239,8702307
3/22/2019,517,524,515.599976,518.400024,492.42981,5233446
3/25/2019,512.799988,517.700012,507.049988,515.150024,489.342621,5036887
3/26/2019,516,520.950012,514.150024,519.349976,493.332153,3329825
3/27/2019,520,523,513.049988,515.799988,489.960052,5239158
3/28/2019,514.400024,516.450012,504.799988,506.299988,480.935944,8965093
4/1/2019,530,544,528.099976,535.150024,508.340698,13523554
4/2/2019,538,538,526.049988,530.650024,504.066132,5086818
4/3/2019,536.900024,547.599976,533.450012,535.450012,508.625671,11489680
4/4/2019,532.75,537.400024,526.5,530.650024,504.066132,5259917
4/5/2019,531.200012,551,531.200012,549.299988,521.781799,10037713
4/8/2019,553.200012,557,545.799988,549.049988,521.544312,10600901
4/9/2019,551,555,540.25,553.049988,525.343933,6618936
4/10/2019,551.650024,559.400024,541.700012,544.400024,517.127319,7889153
4/11/2019,541,546.400024,533.5,535.700012,508.863098,6082398
4/12/2019,537,542.700012,532.200012,533.650024,506.915833,6274016
4/15/2019,536.900024,555,536.049988,553.150024,525.438965,10390317
4/16/2019,553.549988,556.900024,549.150024,553.25,525.533875,6323654
4/18/2019,553.5,554.5,536.700012,543.099976,515.892395,6660522
4/22/2019,540,545.75,533.099976,534.200012,507.438293,3697686
4/23/2019,534.950012,538.5,521.5,523.349976,497.131775,5119376
4/24/2019,526.900024,527.849976,512.700012,525.25,498.936615,8376835
4/25/2019,522,529.299988,509,510.75,485.163025,8359418
4/26/2019,520.849976,547.75,515.549988,545.25,517.934692,38181011
4/30/2019,543.049988,560.799988,535.700012,557.200012,529.286072,14258161
5/2/2019,554.099976,561.650024,549.450012,554.950012,527.148804,9010030
5/3/2019,554,556,546.599976,547.799988,520.356934,5879636
5/6/2019,534.25,543.5,527.450012,535.950012,509.100616,9964839
5/7/2019,544.950012,544.950012,529,530.599976,504.018585,6541498
5/8/2019,531.25,532.400024,521.599976,522.650024,496.466919,6478432
5/9/2019,522.549988,526.400024,516.349976,519.150024,493.142242,5105597
5/10/2019,522,525.75,479.049988,486.799988,462.412842,37240921
5/13/2019,480.100006,488,463.399994,472.299988,448.639252,15956920
5/14/2019,466.950012,477.600006,456.299988,469.549988,446.027008,21128606
5/15/2019,473.049988,480.950012,460.649994,462.950012,439.75769,12665057
5/16/2019,463.950012,471.299988,455.149994,469.25,445.742035,11254731
5/17/2019,465.049988,471.5,461,469.450012,445.932068,7088486
5/20/2019,478,494.75,476.649994,483.799988,459.563141,8457583
5/21/2019,484.850006,484.899994,468.75,472.549988,448.87674,6337058
5/22/2019,472,480.549988,467.399994,473,449.304199,8364224
5/23/2019,477.600006,486.5,462.049988,464.700012,441.420013,9340376
5/24/2019,465,486.299988,458.399994,484.149994,459.895599,10882481
5/27/2019,484.5,514.299988,483.549988,512.549988,486.872864,18207705
5/28/2019,514.099976,518.599976,505.200012,507.049988,481.648376,9960613
5/29/2019,505.700012,511.75,491.850006,493.299988,468.587219,8523687
5/30/2019,493,496.450012,486,487.950012,463.505249,7204363
5/31/2019,490.799988,494.75,481.049988,488.299988,463.837708,10276991
6/3/2019,488.950012,501.850006,485.100006,497.649994,472.719299,8505392
6/4/2019,496,502.75,491.899994,497.649994,472.719299,6212566
6/6/2019,497.649994,502.549988,483,484.600006,460.32309,7222799
6/7/2019,483,489.899994,475.799988,482.100006,457.948334,6811104
6/10/2019,489,494.799988,483.100006,486.049988,461.700409,6850917
6/11/2019,489.899994,494.149994,487,492.5,467.827301,6534548
6/12/2019,492.75,508,490.049988,505.850006,480.508514,12755525
6/13/2019,504,505.850006,496.549988,502.549988,477.37384,7224857
6/14/2019,499.049988,508.5,497.049988,501.799988,476.661407,6605896
6/17/2019,500.100006,500.850006,472.049988,473.100006,449.3992,11938286
6/18/2019,473.25,478.5,463.649994,472.299988,448.639252,10639454
6/19/2019,482.100006,498.399994,482.100006,494.100006,469.347137,18837523
6/20/2019,494.100006,502.799988,489.850006,501,475.901459,7826356
6/21/2019,500,500.899994,494.450012,497.649994,472.719299,6126246
6/24/2019,497.200012,499.799988,481.850006,486.25,461.890411,7262000
6/25/2019,474,499.799988,473.950012,498,473.051788,13649119
6/26/2019,495,512.299988,490.299988,510.600006,485.020569,12960084
6/27/2019,511.5,516.450012,506.649994,510.700012,485.11554,11946714
6/28/2019,511.5,515.650024,499.100006,504.399994,479.131134,8760034
7/1/2019,509.850006,514.849976,503.149994,506.950012,481.553436,8544375
7/2/2019,508.549988,510.899994,502.100006,508.799988,483.310699,5724004
7/3/2019,507.899994,514.799988,504.600006,510.299988,484.735565,6946409
7/4/2019,500,502.649994,493.75,495.299988,482.786102,7263059
7/5/2019,496.5,498.5,475.299988,478.350006,466.264374,7616348
7/8/2019,475,479.5,465.200012,468.049988,456.224579,8082591
7/9/2019,469,472,462.549988,468.450012,456.614502,6858580
7/10/2019,469.5,474.350006,448.049988,454.799988,443.309326,13481344
7/11/2019,461.299988,466.5,453.700012,462,450.327454,9987038
7/12/2019,464.299988,479.450012,460.25,472.899994,460.952057,13244118
7/15/2019,478,478.25,463.350006,468.299988,456.468262,7806079
7/16/2019,465.100006,478.600006,464.100006,476.700012,464.656067,6435210
7/17/2019,476,479.799988,468.5,475.700012,463.681305,5479322
7/18/2019,473,475.350006,463.850006,466.600006,454.811218,5233173
7/19/2019,470,473,453.25,458.049988,446.477234,7284885
7/22/2019,458.049988,467.299988,451.200012,465.549988,453.78775,6954452
7/23/2019,466.200012,467.899994,456.75,459.850006,448.231781,5529284
7/24/2019,460.950012,463,443.100006,446,434.731689,8342001
7/25/2019,448,451.950012,438.299988,440.350006,429.224426,7528091
7/26/2019,439,448.200012,435.649994,445.5,434.244324,6585786
7/29/2019,445.549988,445.899994,431,433.450012,422.498779,7872723
7/30/2019,434.899994,441.899994,406.200012,415.049988,404.563629,9462921
7/31/2019,413,433.600006,409.5,432.049988,421.134125,11541800
8/1/2019,427.5,431.899994,414.799988,420,409.38858,9421985
8/2/2019,413.899994,417.149994,404.600006,409.100006,398.763977,13485952
8/5/2019,403.950012,403.950012,389.700012,399.25,389.162842,11288854
8/6/2019,393.649994,408,393.649994,401.600006,391.453461,10197585
8/7/2019,395,396.5,375.850006,381.899994,372.25119,13301609
8/8/2019,379,379.5,360.600006,367.399994,358.117523,22826394
8/9/2019,370.5,373.649994,360.850006,362.350006,353.195129,13352761
8/13/2019,361.700012,367.600006,345.350006,348.700012,339.890015,14782051
8/14/2019,353.600006,370.75,353.399994,364.649994,355.437012,18738769
8/16/2019,360,366.899994,355.450012,363.049988,353.877441,11920211
8/19/2019,365.899994,366.950012,357.149994,359.549988,350.465851,9884966
8/20/2019,359.700012,361.850006,353.149994,358.25,349.1987,9363734
8/21/2019,357,358.200012,341.850006,343,334.334015,11423378
8/22/2019,339.899994,346.950012,330.399994,333.700012,325.268982,15459800
8/23/2019,333,348.950012,330.350006,345.25,336.527161,11210134
8/26/2019,346.399994,347.600006,322.200012,338.049988,329.509064,23764999
8/27/2019,340.950012,354.700012,340.149994,350.899994,342.034393,17375296
8/28/2019,350.899994,350.899994,333.399994,336.950012,328.43689,12641716
8/29/2019,334,342.649994,328.600006,335.549988,327.072235,13481310
8/30/2019,342,347.5,337.200012,344.899994,336.186005,17972207
9/3/2019,341,341.149994,329,331.399994,323.027069,9220653
9/4/2019,331.399994,340.950012,327.299988,339.25,330.678741,12904710
9/5/2019,346,352,342.25,345.149994,336.429688,14250885
9/6/2019,347,357.850006,342.850006,355.399994,346.420715,11555487
9/9/2019,355.399994,360.600006,348.149994,353.799988,344.861145,14329619
9/11/2019,355.299988,368.700012,355.200012,367.049988,357.776367,13650027
9/12/2019,368.799988,379.5,363,365.049988,355.826904,18846820
9/13/2019,367,369.149994,357.75,367.350006,358.068817,11622249
9/16/2019,362,366.399994,358.600006,361.100006,351.976715,8064319
9/17/2019,361.200012,366,342.049988,344.950012,336.234741,13198400
9/18/2019,348,361.299988,345.350006,358.25,349.1987,16253184
9/19/2019,356,356,340.049988,344.649994,335.942322,13656495
9/20/2019,347.899994,381,344.100006,368.549988,359.238464,26764714
9/23/2019,377.600006,388.850006,369,377.350006,367.816162,16393164
9/24/2019,378,379.299988,368.200012,370.799988,361.43161,9578989
9/25/2019,367.5,367.950012,357.549988,362.049988,352.90271,9116985
9/26/2019,365,379.350006,363.350006,375.75,366.256561,14066152
9/27/2019,373,373.5,358,359.649994,350.563324,10568777
9/30/2019,355,363.700012,345.600006,360.5,351.391876,14719696
10/1/2019,362,364.700012,344.100006,351.549988,342.667969,12564189
10/3/2019,346.5,348.899994,338.450012,339.600006,331.019928,12130956
10/4/2019,344.75,344.799988,331.100006,333.100006,324.684143,11445216
10/7/2019,334.850006,338.25,323.5,324.799988,316.593842,12415780
10/9/2019,323.350006,338,320.350006,336.450012,327.949524,14776741
10/10/2019,332.899994,334.549988,328,329.950012,321.613739,11507498
10/11/2019,335,342.450012,332,339,330.435059,17158849
10/14/2019,345.75,352.75,342.950012,344.850006,336.137268,16723963
10/15/2019,345.049988,358.350006,338.700012,349.200012,340.37738,17972207
10/16/2019,353.799988,353.799988,345.25,347.399994,338.622833,12814302
10/17/2019,346,361.350006,340.350006,356.100006,347.103027,16695158
10/18/2019,355.950012,362.799988,351.75,359.600006,350.514618,16568036
10/22/2019,357.5,363.799988,353,354.5,345.543457,11944283
10/23/2019,352,358.75,349.25,356.200012,347.200531,9318450
10/24/2019,356.049988,362,353.799988,359.899994,350.807007,10973402
10/25/2019,356.299988,368.950012,356.049988,362.25,353.097656,14996692
10/27/2019,null,null,null,null,null,null
10/29/2019,365.549988,399.700012,365.549988,390.200012,380.341492,25155314
10/30/2019,389.899994,393.700012,384.299988,388,378.197083,14371442
10/31/2019,388.899994,390.100006,376.200012,380.549988,370.935272,21756023
11/1/2019,380.049988,402.899994,378,399.5,389.406525,24111195
11/4/2019,403,421.700012,403,409.149994,398.812714,28934434
11/5/2019,414,417.899994,401.600006,403.950012,393.74411,20874434
11/6/2019,402,408.899994,398.700012,404.450012,394.231476,17935147
11/7/2019,404,408.850006,388.799988,403.100006,392.915558,40700760
11/8/2019,401.5,406.200012,395.100006,397.950012,387.895691,21423520
11/11/2019,395.5,403.75,394,401.450012,391.307281,13573974
11/13/2019,400.899994,408.850006,392.700012,397.899994,387.846954,17511469
11/14/2019,396.100006,398.700012,389.399994,391.950012,382.047272,10869425
11/15/2019,392,403,390.600006,394.5,384.532837,11813259
11/18/2019,396.399994,412.600006,396,410.049988,399.689972,18906528
11/19/2019,414,414.850006,400,401.75,391.59967,14265083
11/20/2019,401,408.5,397.299988,398.700012,388.62674,12255602
11/21/2019,399,399.149994,383.25,385.100006,375.370361,10208554
11/22/2019,386,402.799988,383.100006,400,389.89389,17271949
11/25/2019,405.25,421,403,419.5,408.901215,27612458
11/26/2019,425,429.299988,416.75,424.149994,413.433716,28276312
11/27/2019,425.299988,427,419.200012,421.350006,410.704468,10984679
11/28/2019,422.200012,434.299988,422.149994,432.100006,421.182892,15766073
11/29/2019,427.450012,429.5,421.100006,427.5,416.699097,12631956
12/2/2019,424.950012,426.950012,419,420.850006,410.217102,8337171
12/3/2019,418,418.549988,396.399994,399.649994,389.552734,16870656
12/4/2019,392.799988,411.450012,389,409.299988,398.958923,26113249
12/5/2019,411.049988,411.850006,397.100006,399.799988,389.698944,11110884
12/6/2019,401.450012,407.5,393.850006,403.25,393.061768,16931082
12/9/2019,403,411.799988,401.950012,406.700012,396.424622,12318452
12/10/2019,405,409.600006,400.200012,402.049988,391.89209,9349585
12/11/2019,402.399994,408.200012,400.350006,405.549988,395.30365,8227863
12/12/2019,408.299988,420.899994,406.799988,418.700012,408.121429,14984671
12/13/2019,430.25,434.600006,423.450012,428.399994,417.576355,21628183
12/16/2019,432,432,420.149994,421,410.363312,9565831
12/17/2019,423.600006,441.899994,423.049988,439.399994,428.298431,30757738
12/18/2019,439.399994,454.799988,436.049988,444.75,433.513275,40028398
12/19/2019,440,449.399994,438,446.75,435.462738,20547286
12/20/2019,446,463.399994,443.100006,461,449.352722,26931262
12/23/2019,461,467.5,457.049988,462.149994,450.473633,18631143
12/24/2019,462.200012,464.700012,459.399994,463,451.302185,11235505
12/26/2019,463,472,463,467.899994,456.078369,18255603
12/27/2019,469.25,471.799988,463.200012,469.5,457.637939,11144333
12/30/2019,470.100006,476.299988,465.100006,474.75,462.75531,11462074
12/31/2019,472.649994,475.299988,469.5,472.049988,460.123505,9644145
1/1/2020,473,476.5,464.799988,467.75,455.932159,12100530
1/2/2020,472,487.799988,472,484.850006,472.600128,21674961
1/3/2020,483,486.200012,479.450012,483.700012,471.479187,12956863
1/6/2020,480,480,470.549988,473.25,461.293213,9601608
1/7/2020,475.5,484.600006,473.549988,476.100006,464.071198,13195788
1/8/2020,471.649994,478.149994,467,475.25,463.242676,13304841
1/9/2020,485,486,479.100006,483.149994,470.943085,10131152
1/10/2020,485.5,493.850006,480,486.200012,473.916046,15927634
1/13/2020,491.100006,497,487.75,495.75,483.224731,10942750
1/14/2020,496.450012,506,495.75,498.600006,486.002747,15660822
1/15/2020,491.899994,503.549988,489.149994,502.100006,489.414307,12117948
1/16/2020,502,504.049988,492.100006,494.399994,481.908844,10438369
1/17/2020,493.299988,498.899994,491.899994,495.25,482.737366,5682460
1/20/2020,497,499.799988,489.149994,490.649994,478.253601,7291878
1/21/2020,487.799988,487.799988,473.5,476.149994,464.119934,11315803
1/22/2020,478.649994,479.850006,473.200012,475.049988,463.047729,7662171
1/23/2020,475.899994,481.850006,473.149994,480.25,468.116364,7200020
1/24/2020,480.299988,485.100006,476.450012,483.399994,471.186768,7481130
1/27/2020,477.75,477.75,460.100006,462.450012,450.766083,12963119
1/28/2020,460,462,442,446.25,434.975372,18015283
1/29/2020,452.799988,459.700012,449.600006,452.200012,440.775055,11081834
1/30/2020,451.899994,454.450012,441.399994,448.549988,437.217255,14652016
1/31/2020,453,454.25,436.450012,438.700012,427.61615,10738727
2/3/2020,418,439,416.600006,436.049988,425.033051,16237126
2/4/2020,442,453.399994,433.450012,451.899994,440.482605,13336263
2/5/2020,452.25,479.700012,448,475.049988,463.047729,16056765
2/6/2020,478,487.25,471.600006,477.600006,465.533295,16666074
2/7/2020,475.700012,479.700012,468.850006,471,459.100067,11649909
2/10/2020,460.25,463.25,440,443.799988,432.58725,26796048
2/11/2020,448.350006,457.700012,442.700012,444.100006,432.8797,16824371
2/12/2020,450,454.5,442.549988,447.950012,436.632446,11785858
2/13/2020,448.75,451.700012,439.350006,441.25,430.101685,9965221
2/14/2020,441,445.549988,433.350006,434.549988,423.570953,9484817
2/17/2020,435.5,440.899994,433,436.850006,425.812866,9724765
2/18/2020,434,435.149994,421.299988,431.399994,420.500549,11502423
2/19/2020,436.450012,438.5,428.149994,433.200012,422.255096,8465109
2/20/2020,429,447.700012,428,443.549988,432.343567,12980237
2/24/2020,434.850006,434.850006,413.350006,415.450012,404.953552,17523142
2/25/2020,419,425.549988,414.399994,421.299988,410.655731,14558176
2/26/2020,411.299988,419.399994,411.299988,416.299988,405.782043,14270706
2/27/2020,414.899994,415.899994,407.049988,412.799988,402.370483,10226379
2/28/2020,398.700012,398.950012,375,381.75,372.10498,24532833
3/2/2020,393.700012,394,358,364.049988,354.852173,20220772
3/3/2020,373.5,391,370.100006,387.549988,377.758423,18648933
3/4/2020,388.049988,389.899994,365.100006,377.149994,367.621185,22937148
3/5/2020,383.950012,387.799988,374.299988,375.75,366.256561,14628468
3/6/2020,356.950012,358.299988,346.649994,351.5,342.619263,14848188
3/9/2020,337.5,337.700012,319.75,322.299988,314.156982,20422136
3/11/2020,324,326.049988,296.100006,299.75,292.176727,28692870
3/12/2020,275,291.799988,267.200012,287.450012,280.1875,43767134
3/13/2020,270,332.100006,255.350006,326.700012,318.445831,33841437
3/16/2020,304,317.649994,287.100006,289.600006,282.283173,23605482
3/17/2020,300,307.649994,280.5,282.75,275.606232,20653939
3/18/2020,290,293.149994,275.700012,280.850006,273.754242,18772170
3/19/2020,268.950012,284.5,260.5,271.850006,264.981628,18721981
3/20/2020,279.700012,305,274.149994,297.75,290.227264,17307766
3/23/2020,268,278,253.550003,271.149994,264.299316,12100402
3/24/2020,277.049988,285.649994,258.600006,271.899994,265.030365,12928802
3/25/2020,267.049988,295,267.049988,286.799988,279.553894,9442829
3/26/2020,290,295.5,280.100006,284.450012,277.263306,11493833
3/27/2020,291,295.25,274.200012,277.25,270.245209,11183594
3/30/2020,267,270.75,250.850006,254.050003,247.631363,15853721
3/31/2020,262.25,272.450012,259.700012,269.600006,262.788483,15786813
4/1/2020,266,267.950012,258.100006,266.350006,259.620605,11964799
4/3/2020,267.700012,268.899994,251,253.75,247.338943,12526695
4/7/2020,266.049988,277.700012,261.200012,276.200012,269.221741,15956659
4/8/2020,271,292.899994,266.649994,274.75,267.80838,20434998
4/9/2020,280.5,289.600006,277.649994,284.850006,277.653198,13855628
4/13/2020,285,292,273.850006,282.549988,275.411285,15510328
4/15/2020,287.399994,295.649994,281.899994,285.149994,277.945587,20991743
4/16/2020,276,291.899994,276,288.899994,281.600861,17248798
4/17/2020,297.5,299.700012,285.5,293.350006,285.938446,17492373
4/20/2020,294.799988,295,285.100006,286.399994,279.164032,11960748
4/21/2020,280.049988,281,263.25,265.950012,259.230713,16924910
4/22/2020,266.100006,269.899994,259.200012,268.350006,261.570068,14789856
4/23/2020,270,279,269,270.299988,263.470795,15467857
4/24/2020,266.299988,273.850006,264.450012,267.549988,260.790253,12380846
4/27/2020,274,276.899994,270.5,271.649994,264.786682,12410612
4/28/2020,273.899994,275.399994,269.549988,273.549988,266.638672,8547105
4/29/2020,273,286.149994,271.25,282.649994,275.508759,19876569
4/30/2020,289.950012,304.5,288.700012,298.299988,290.763367,23633372
5/4/2020,285,286.149994,270.100006,273.600006,266.687439,12891459
5/5/2020,279,282.399994,271,272.649994,265.761414,12182330
5/6/2020,274.100006,280.450012,272.049988,277.75,270.732574,9507731
5/7/2020,275.450012,282.850006,274.649994,275.850006,268.880585,8958376
5/8/2020,282.799988,284,272,272.899994,266.005096,9877755
5/11/2020,275.549988,283,275,276.200012,269.221741,10907408
5/12/2020,273.299988,276.799988,264.5,273.950012,267.028595,15040297
5/13/2020,287.5,288,273.5,276.549988,269.562866,14723116
5/14/2020,272,275.200012,267.299988,268.549988,261.764984,10796902
5/15/2020,270,276.799988,268.799988,273.450012,266.541229,14989665
5/18/2020,274.100006,276.200012,262.450012,266.600006,259.864288,11615367
5/19/2020,271.950012,280.399994,267.5,272,265.127838,16897094
5/20/2020,272,284,270.100006,283.200012,276.044891,14421812
5/21/2020,283.899994,286.25,278.5,283.700012,276.532257,13035811
5/22/2020,279,280.25,273.299988,274.450012,267.515961,10656739
5/26/2020,277.5,284.399994,277,280.450012,273.36438,12107559
5/27/2020,282.200012,290.399994,279.049988,287.950012,280.674866,14007462
5/28/2020,291.899994,298.600006,289.399994,295.5,288.034119,16601958
5/29/2020,292.100006,296.899994,287.850006,295.200012,287.741699,13127985
6/1/2020,302,317.799988,302,315.200012,307.236389,24384360
6/2/2020,318,323.450012,314.549988,319.399994,311.330261,16562663
6/3/2020,325.450012,326.299988,315.049988,317.399994,309.380798,10386954
6/4/2020,316.899994,322.600006,314.600006,319.950012,311.866394,11251266
6/5/2020,325.799988,343.649994,325.049988,338.950012,330.386353,30918476
6/8/2020,347.700012,350.799988,327.350006,333.600006,325.171509,16481649
6/9/2020,336,344,328.850006,332.200012,323.806885,14926832
6/10/2020,331.100006,331.5,322,324,315.814056,17218883
6/11/2020,322,323.5,311,313.149994,305.238159,13906684
6/12/2020,300,320.450012,300,317.600006,309.575745,17557885
6/15/2020,313.75,315,302.600006,306.200012,298.463776,18581002
6/16/2020,315.100006,322.549988,301.299988,308.950012,301.144318,23441806
6/17/2020,307.200012,314.799988,305.049988,308.200012,300.413239,11447023
6/18/2020,308.200012,319.200012,307.100006,318.100006,310.06311,11369278
6/19/2020,321,325.850006,317.299988,320.549988,312.451202,15134288
6/22/2020,319.75,328,318.350006,325.700012,317.4711,11031275
6/23/2020,327.700012,333.5,326.149994,332,323.611938,12545056
6/24/2020,336.600006,338.149994,324.75,326.049988,317.812256,20782642
6/25/2020,322,327.399994,321,323.100006,314.936798,11345653
6/26/2020,325.799988,329.950012,322.549988,323.850006,315.667847,9706333
6/29/2020,323,326,312.100006,320.850006,312.743652,11961133
6/30/2020,323.100006,337.649994,323.100006,326.700012,318.445831,36523647
7/1/2020,329,329.600006,320.299988,323.700012,315.521637,10489433
7/2/2020,327.049988,337.5,324.549988,334.899994,326.43866,11971393
7/3/2020,337,337,327.350006,329.899994,321.564972,10612614
7/6/2020,333.149994,341.700012,330.299988,338.899994,330.337585,14143966
7/7/2020,338.799988,338.850006,328.049988,330.299988,321.954865,10839371
7/8/2020,332.799988,346.399994,332,334.200012,325.756348,21560163
7/9/2020,337,348.5,336.5,344.5,335.796112,24403781
7/10/2020,341.950012,344.299988,335.200012,338.700012,330.14267,12526113
7/13/2020,343.299988,347,338.5,342.100006,333.456757,12115000
7/14/2020,339,339,332.600006,336.649994,328.14444,8307035
7/15/2020,340.649994,346.5,338,339.299988,330.727478,9687413
7/16/2020,338,346.5,331.549988,341.649994,333.018127,10586044
7/17/2020,346,356.799988,345.149994,350.950012,342.08316,24415395
7/20/2020,351.100006,354.700012,346.600006,352.399994,343.496521,9532049
7/21/2020,356,360.600006,349.5,359.149994,350.075958,11368104
7/22/2020,360.5,362.899994,346.600006,350.049988,341.205872,17842919
7/23/2020,350.100006,356.399994,347.649994,351.899994,343.009155,9625049
7/24/2020,347,349.799988,342.549988,346.100006,337.355682,8918829
7/27/2020,351,353.899994,344.25,352.850006,343.93515,11835607
